Customer_ID,Age,Gender,Region,Brand_Preference,Purchase_Frequency,Average_Spend_INR,Purchase_Channel,Occasion,Mood,Satisfaction_Score
CUST5463,19,Female,South India,Perk,Monthly,269,Online,Diwali,Bored,1
CUST5464,36,Female,South India,Cadbury Dairy Milk,Weekly,1213,Local Shop,Holi,Bored,4
CUST5465,42,Other, North India ,Ferrero Rocher,Weekly,1639,Local Shop,Diwali,Happy,5
CUST5466,38,Female,north india,5 Star,Monthly,847,Retail Store,New Year,Sad,5
CUST5467,42,Male,East India,Cadbury Dairy Milk,Weekly,314,Retail Store,Valentine's Day,Happy,5
CUST5468,47,Female,North India,Cadbury Dairy Milk,Weekly,836,Supermarket,Holi,Excited,1
CUST5469,14,Other,East India,Cadbury Dairy Milk,Weekly,385,Local Shop,Diwali,Excited,5
CUST5470,56,Other,North India,Cadbury Dairy Milk,Weekly,1999,Online,Birthday,Excited,3
CUST5471,16,Other,South India,Cadbury Dairy Milk,Monthly,1010,Supermarket,Diwali,Relaxed,2
CUST5472,17,Male,North India,Nestle KitKat,Occasionally,1695,Supermarket,No Occasion,Excited,5
CUST5473,60,Male,South India,Perk,Occasionally,1630,Local Shop,Diwali,Bored,3
CUST5474,14,Male, North India ,Cadbury Dairy Milk,Monthly,1352,Supermarket,,,3
CUST5475,43,Female,east india, Cadbury Dairy Milk ,Occasionally,381,Online,Birthday,Relaxed,2
CUST5476,39,Other,North India,Amul Dark,Weekly,822,Supermarket,New Year,Relaxed,1
CUST5477,36,Other,West India,Ferrero Rocher,Weekly,773,Online,New Year,,5
CUST5478,57,Other,South India,Ferrero Rocher,Occasionally,1268,Online,Raksha Bandhan,Excited,3
CUST5479,16,Male,South India,Ferrero Rocher,Monthly,680,Retail Store,,Happy,3
CUST5480,40,Other,south india,Perk,Monthly,755,Local Shop,Raksha Bandhan,,2
CUST5481,17,Female,North India,Amul Dark,Occasionally,1116,Local Shop,Raksha Bandhan,Relaxed,3
CUST5482,39,Female,West India,Ferrero Rocher,Occasionally,1029,Local Shop,Holi,Happy,5
CUST5483,56,Male,West India,Cadbury Dairy Milk,Occasionally,1331,Local Shop,No Occasion,Relaxed,1
CUST5484,59,Male, East India ,Munch,Weekly,737,Online,Birthday,Relaxed,3
CUST5485,17,Male, East India ,Cadbury Dairy Milk,Occasionally,491,Local Shop,Raksha Bandhan,Excited,1
CUST5486,17,Other,East India,toblerone,Monthly,1369,Local Shop,,Stressed,3
CUST5487,60,Other,west india,Nestle KitKat,Occasionally,660,Online,Raksha Bandhan,Bored,3
CUST5488,21,Other,South India, Perk ,Monthly,486,Retail Store,Raksha Bandhan,Relaxed,5
CUST5489,59,Female,South India,Ferrero Rocher,Weekly,1781,Local Shop,Birthday,Sad,1
CUST5490,39,Female,East India,Nestle KitKat,Monthly,1008,Supermarket,New Year,Happy,4
CUST5491,16,Other,East India,Amul Dark,Monthly,1702,Retail Store,Diwali,Sad,5
CUST5492,36,Female,North India,Ferrero Rocher,Monthly,1749,Retail Store,Birthday,Relaxed,1
CUST5493,39,Female, North India ,Cadbury Dairy Milk,Monthly,1881,Retail Store,New Year,Stressed,1
CUST5494,13,Male,West India, Nestle KitKat ,Monthly,951,Local Shop,Raksha Bandhan,Stressed,1
CUST5495,44,Other,North India, Cadbury Dairy Milk ,Occasionally,1471,Online,No Occasion,Stressed,4
CUST5496,28,Female,East India,Cadbury Dairy Milk,Monthly,1198,Local Shop,Birthday,Relaxed,5
CUST5497,35,Female,East India,Nestle KitKat,Weekly,1570,Local Shop,Valentine's Day,Happy,4
CUST5498,40,Other, East India ,Munch,Monthly,1942,Retail Store,Diwali,Stressed,3
CUST5499,32,Other,South India,Ferrero Rocher,Occasionally,850,Online,Birthday,Bored,2
CUST5500,29,Male,East India,perk,Occasionally,1437,Local Shop,,Stressed,4
CUST5501,48,Male,North India,Perk,Monthly,1220,Local Shop,No Occasion,Sad,3
CUST5502,57,Other,West India,Munch,Occasionally,1533,Local Shop,Birthday,Stressed,4
CUST5503,20,Female,North India,Amul Dark,Weekly,220,Local Shop,No Occasion,Excited,1
CUST5504,30,Male,South India, Amul Dark ,Weekly,359,Online,New Year,Sad,2
CUST5505,25,Other,North India, Nestle KitKat ,Monthly,1786,Online,Diwali,Stressed,2
CUST5506,21,Male,North India,Amul Dark,Monthly,1028,Online,No Occasion,Excited,3
CUST5507,49,Female,South India,5 Star,Monthly,401,Supermarket,Raksha Bandhan,Excited,4
CUST5508,42,Female,North India,cadbury dairy milk,Monthly,,Online,Birthday,Happy,4
CUST5509,55,Other,South India,Ferrero Rocher,Monthly,1421,Online,No Occasion,Relaxed,4
CUST5510,40,Male, North India ,Nestle KitKat,Monthly,1965,Retail Store,Holi,Excited,3
CUST5511,58,Female,south india,Cadbury Dairy Milk,Weekly,1424,Local Shop,Birthday,Happy,4
CUST5512,30,Female,West India,Nestle KitKat,Occasionally,1646,Local Shop,Raksha Bandhan,Relaxed,2
CUST5513,32,Male, West India ,ferrero rocher,Occasionally,1045,Retail Store,,Excited,2
CUST5514,60,Other, South India , Amul Dark ,Occasionally,190,Online,Birthday,Bored,5
CUST5515,48,Male,East India,Nestle KitKat,Monthly,1243,Local Shop,No Occasion,Sad,4
CUST5516,31,Male,South India,Ferrero Rocher,Monthly,1298,Supermarket,Holi,Stressed,4
CUST5517,17,Male,North India,Perk,Occasionally,795,Supermarket,No Occasion,Sad,2
CUST5518,46,Male,East India,Nestle KitKat,Occasionally,1859,Retail Store,,Happy,2
CUST5519,29,Male,East India,munch,Occasionally,270,Supermarket,Birthday,,1
CUST5520,40,Female, East India ,Cadbury Dairy Milk,Monthly,,Retail Store,Birthday,Excited,1
CUST5521,48,Other,South India, Nestle KitKat ,Weekly,,Supermarket,Birthday,Happy,5
CUST5522,50,Other,South India,Cadbury Dairy Milk,Monthly,889,Supermarket,Diwali,Sad,2
CUST5523,42,Female, East India ,Ferrero Rocher,Monthly,162,Supermarket,Birthday,Relaxed,5
CUST5524,30,Other,South India,cadbury dairy milk,Occasionally,1322,Retail Store,Birthday,Happy,4
CUST5525,18,Other,West India,Perk,Monthly,1543,Local Shop,Raksha Bandhan,Relaxed,4
CUST5526,38,Male,North India,Munch,Weekly,1522,Retail Store,Holi,Relaxed,2
CUST5527,27,Other,North India,Cadbury Dairy Milk,Weekly,1121,Online,Diwali,Relaxed,3
CUST5528,13,Male,North India,Munch,Weekly,1424,Online,Birthday,Stressed,5
CUST5529,29,Other,South India,Amul Dark,Monthly,1157,Supermarket,New Year,Excited,3
CUST5530,43,Female,North India,Cadbury Dairy Milk,Occasionally,725,Supermarket,Diwali,,4
CUST5531,14,Other,west india,perk,Monthly,1672,Local Shop,Holi,Excited,5
CUST5532,48,Female,north india,Cadbury Dairy Milk,Weekly,222,Local Shop,Valentine's Day,Happy,4
CUST5533,47,Male,west india,Perk,Monthly,1979,Local Shop,New Year,Stressed,1
CUST5534,39,Male, South India ,toblerone,Monthly,1978,Supermarket,,Relaxed,2
CUST5535,15,Male,South India,Munch,Monthly,194,Retail Store,New Year,Relaxed,1
CUST5536,58,Male,North India,Cadbury Dairy Milk,Monthly,811,Supermarket,Birthday,Relaxed,5
CUST5537,32,Female,East India, Cadbury Dairy Milk ,Weekly,1524,Online,Raksha Bandhan,Sad,1
CUST5538,20,Other,West India, Munch ,Occasionally,594,Supermarket,New Year,Relaxed,5
CUST5539,41,Male,East India, 5 Star ,Monthly,370,Local Shop,New Year,Relaxed,3
CUST5540,20,Male,West India,5 Star,Monthly,1221,Online,Birthday,Excited,2
CUST5541,53,Male,South India,Perk,Occasionally,755,Supermarket,Birthday,Happy,3
CUST5542,39,Female,South India,perk,Occasionally,175,Local Shop,,Excited,4
CUST5543,38,Female,West India,amul dark,Occasionally,961,Supermarket,New Year,Excited,2
CUST5544,51,Female,West India,5 Star,Weekly,1983,Supermarket,No Occasion,Happy,1
CUST5545,22,Other,South India,Cadbury Dairy Milk,Occasionally,1714,Local Shop,Birthday,Sad,5
CUST5546,42,Other,West India,perk,Monthly,724,Online,Raksha Bandhan,Happy,2
CUST5547,45,Male,West India,Amul Dark,Weekly,1539,Online,Raksha Bandhan,Bored,4
CUST5548,48,Female,East India,Munch,Occasionally,1202,Retail Store,Raksha Bandhan,Relaxed,3
CUST5549,32,Other,North India,Munch,Weekly,732,Online,Valentine's Day,Happy,4
CUST5550,16,Other,East India,Cadbury Dairy Milk,Occasionally,1066,Supermarket,Birthday,Sad,1
CUST5551,35,Female,South India, 5 Star ,Weekly,1910,Local Shop,Valentine's Day,Excited,5
CUST5552,41,Other,east india,Munch,Monthly,1148,Online,Birthday,Sad,5
CUST5553,58,Female, South India ,Nestle KitKat,Weekly,1559,Supermarket,Birthday,,1
CUST5554,44,Female,West India, Toblerone ,Occasionally,1841,Supermarket,Birthday,Excited,5
CUST5555,49,Female,North India,Amul Dark,Weekly,265,Online,Birthday,Bored,2
CUST5556,49,Male, South India ,Nestle KitKat,Monthly,792,Local Shop,Birthday,Bored,2
CUST5557,38,Other,North India, 5 Star ,Monthly,286,Local Shop,Birthday,,1
CUST5558,17,Male,North India,toblerone,Occasionally,145,Retail Store,No Occasion,Excited,1
CUST5559,36,Female,East India, Nestle KitKat ,Occasionally,1256,Local Shop,Birthday,Bored,4
CUST5560,55,Other,South India,5 Star,Weekly,961,Local Shop,New Year,Happy,5
CUST5561,14,Other,East India,Cadbury Dairy Milk,Monthly,1706,Online,Birthday,Relaxed,3
CUST5562,27,Male,West India,Nestle KitKat,Monthly,1268,Online,Valentine's Day,Stressed,1
CUST5563,58,Male,West India,Cadbury Dairy Milk,Occasionally,1323,Supermarket,No Occasion,Relaxed,4
CUST5564,58,Other,South India,nestle kitkat,Occasionally,1696,Online,New Year,Bored,1
CUST5565,52,Male,South India,Munch,Occasionally,1520,Retail Store,Birthday,Bored,1
CUST5566,20,Male,West India,Perk,Monthly,121,Supermarket,Valentine's Day,Bored,2
CUST5567,49,Female,South India,5 Star,Occasionally,967,Local Shop,Valentine's Day,Happy,5
CUST5568,49,Other, East India ,Cadbury Dairy Milk,Weekly,1001,Online,Valentine's Day,Excited,1
CUST5569,26,Female, East India ,Amul Dark,Weekly,101,Retail Store,Birthday,Excited,5
CUST5570,17,Female,South India, Nestle KitKat ,Monthly,,Supermarket,No Occasion,Relaxed,4
CUST5571,21,Other,East India,Perk,Monthly,,Retail Store,No Occasion,Excited,1
CUST5572,34,Other, South India ,Cadbury Dairy Milk,Monthly,204,Retail Store,New Year,Bored,3
CUST5573,55,Female,East India, Nestle KitKat ,Monthly,,Local Shop,Birthday,Bored,2
CUST5574,56,Other,East India, Toblerone ,Weekly,350,Supermarket,,Happy,3
CUST5575,56,Female,North India,cadbury dairy milk,Weekly,244,Online,Birthday,Stressed,2
CUST5576,60,Female,East India,Amul Dark,Weekly,1099,Local Shop,New Year,Bored,1
CUST5577,42,Male,south india,Nestle KitKat,Monthly,1300,Retail Store,Birthday,Stressed,1
CUST5578,45,Female,east india,Cadbury Dairy Milk,Occasionally,1470,Supermarket,Birthday,Happy,5
CUST5579,50,Other,East India,Cadbury Dairy Milk,Monthly,258,Local Shop,Birthday,Stressed,2
CUST5580,49,Female, West India ,Toblerone,Occasionally,1487,Online,Holi,Relaxed,4
CUST5581,57,Female, South India ,Munch,Weekly,782,Retail Store,Holi,Stressed,3
CUST5582,50,Other,East India,Nestle KitKat,Weekly,895,Supermarket,,Excited,4
CUST5583,19,Other,North India,Amul Dark,Weekly,847,Local Shop,No Occasion,,2
CUST5584,15,Male, West India ,Ferrero Rocher,Monthly,1046,Local Shop,Holi,Relaxed,4
CUST5585,55,Other,North India, Nestle KitKat ,Weekly,302,Retail Store,Birthday,Bored,2
CUST5586,52,Female, North India ,Nestle KitKat,Occasionally,1501,Local Shop,New Year,Excited,5
CUST5587,44,Other,West India,Ferrero Rocher,Weekly,993,Online,,Excited,5
CUST5588,48,Other,North India,Perk,Monthly,663,Online,Birthday,Relaxed,4
CUST5589,54,Male,South India,Nestle KitKat,Monthly,1338,Online,No Occasion,Excited,4
CUST5590,53,Female,South India,Perk,Weekly,1249,Supermarket,Valentine's Day,Stressed,2
CUST5591,57,Male,North India,munch,Monthly,1425,Local Shop,Diwali,Stressed,5
CUST5592,31,Male,South India,Cadbury Dairy Milk,Monthly,233,Online,New Year,Excited,4
CUST5593,43,Female,East India,Cadbury Dairy Milk,Weekly,1397,Online,Raksha Bandhan,Relaxed,2
CUST5594,42,Other,East India,Munch,Occasionally,1975,Supermarket,Raksha Bandhan,,2
CUST5595,59,Female, East India , Cadbury Dairy Milk ,Monthly,548,Local Shop,No Occasion,Excited,4
CUST5596,49,Male,North India,5 Star,Weekly,1266,Online,Valentine's Day,Relaxed,3
CUST5597,37,Male,North India, Amul Dark ,Monthly,906,Online,Raksha Bandhan,Stressed,1
CUST5598,25,Female, South India , Cadbury Dairy Milk ,Weekly,1049,Online,Raksha Bandhan,Happy,2
CUST5599,24,Male,South India,Cadbury Dairy Milk,Occasionally,535,Supermarket,Birthday,Sad,5
CUST5600,21,Other,south india,Ferrero Rocher,Occasionally,244,Local Shop,Birthday,Relaxed,1
CUST5601,52,Other,North India,Cadbury Dairy Milk,Monthly,1094,Online,New Year,Stressed,2
CUST5602,21,Female,South India,Toblerone,Weekly,1407,Retail Store,Diwali,Happy,3
CUST5603,57,Female,East India,ferrero rocher,Occasionally,847,Supermarket,New Year,Happy,1
CUST5604,39,Other,East India,cadbury dairy milk,Weekly,1642,Retail Store,Birthday,Happy,5
CUST5605,53,Female,West India,Cadbury Dairy Milk,Monthly,1128,Local Shop,Raksha Bandhan,,1
CUST5606,43,Other,West India,5 Star,Monthly,1075,Supermarket,Holi,Relaxed,4
CUST5607,18,Other,west india,Perk,Monthly,353,Supermarket,Birthday,Sad,2
CUST5608,41,Other,East India,Perk,Occasionally,1607,Supermarket,New Year,Relaxed,4
CUST5609,42,Other,North India, Cadbury Dairy Milk ,Occasionally,1214,Local Shop,No Occasion,Relaxed,3
CUST5610,50,Female,South India,Amul Dark,Weekly,138,Retail Store,Birthday,Excited,1
CUST5611,23,Other,South India,Toblerone,Monthly,929,Online,No Occasion,Excited,4
CUST5612,54,Other, North India , 5 Star ,Weekly,1884,Local Shop,Raksha Bandhan,Happy,3
CUST5613,58,Male,West India,Cadbury Dairy Milk,Occasionally,1660,Online,Raksha Bandhan,Sad,4
CUST5614,18,Male,North India,munch,Occasionally,1057,Online,New Year,Sad,5
CUST5615,51,Male,East India,Cadbury Dairy Milk,Monthly,635,Online,Diwali,Relaxed,4
CUST5616,53,Male,North India,Amul Dark,Occasionally,354,Supermarket,Birthday,Happy,2
CUST5617,43,Female,East India, Munch ,Monthly,1821,Supermarket,Raksha Bandhan,Stressed,4
CUST5618,47,Male, East India ,5 Star,Monthly,1238,Retail Store,Birthday,Stressed,4
CUST5619,24,Male,west india,Perk,Monthly,1290,Local Shop,Holi,Sad,4
CUST5620,60,Male,South India,Toblerone,Weekly,1437,Online,,Excited,4
CUST5621,57,Female,West India, Perk ,Monthly,1876,Local Shop,Birthday,Stressed,4
CUST5622,18,Other,East India, Cadbury Dairy Milk ,Weekly,580,Local Shop,New Year,Sad,1
CUST5623,57,Male,West India,nestle kitkat,Monthly,333,Local Shop,Valentine's Day,Sad,1
CUST5624,38,Other,South India,Nestle KitKat,Monthly,1435,Supermarket,Diwali,Sad,5
CUST5625,49,Male,West India,Ferrero Rocher,Weekly,1441,Online,Birthday,Relaxed,1
CUST5626,44,Female,East India,Cadbury Dairy Milk,Weekly,490,Online,Diwali,Sad,3
CUST5627,16,Female,South India, Toblerone ,Monthly,1956,Local Shop,Birthday,,2
CUST5628,52,Female,West India,Cadbury Dairy Milk,Monthly,1518,Retail Store,No Occasion,Bored,4
CUST5629,15,Other,North India,Perk,Occasionally,1450,Supermarket,Birthday,Happy,4
CUST5630,14,Female,South India, Toblerone ,Monthly,1569,Local Shop,Holi,Happy,4
CUST5631,32,Other,West India,Perk,Monthly,237,Local Shop,No Occasion,Relaxed,5
CUST5632,31,Female,North India,Cadbury Dairy Milk,Monthly,1723,Online,Valentine's Day,Relaxed,5
CUST5633,51,Male,South India,Munch,Monthly,896,Retail Store,Birthday,Relaxed,3
CUST5634,24,Male,North India,Cadbury Dairy Milk,Monthly,1937,Local Shop,No Occasion,Relaxed,4
CUST5635,48,Male,West India,Cadbury Dairy Milk,Monthly,1012,Retail Store,New Year,Excited,5
CUST5636,54,Male,North India,Cadbury Dairy Milk,Monthly,1865,Online,Holi,Sad,4
CUST5637,40,Other,North India,Perk,Monthly,1787,Online,Birthday,Relaxed,1
CUST5638,21,Female, East India ,5 Star,Monthly,1457,Local Shop,,Relaxed,4
CUST5639,56,Other,north india,Cadbury Dairy Milk,Monthly,1501,Retail Store,Diwali,Excited,3
CUST5640,23,Other,South India,Munch,Monthly,1231,Local Shop,Holi,Happy,3
CUST5641,42,Male, North India ,Cadbury Dairy Milk,Weekly,794,Local Shop,New Year,Happy,5
CUST5642,14,Female, North India ,Nestle KitKat,Monthly,676,Local Shop,,Relaxed,4
CUST5643,50,Other,south india,Ferrero Rocher,Occasionally,1298,Local Shop,Birthday,Bored,3
CUST5644,50,Other,West India,5 Star,Weekly,606,Retail Store,Valentine's Day,Excited,1
CUST5645,45,Other,West India,Nestle KitKat,Occasionally,1802,Local Shop,Birthday,Relaxed,5
CUST5646,19,Other,North India,Cadbury Dairy Milk,Monthly,1048,Online,Diwali,Happy,1
CUST5647,56,Female,South India,Ferrero Rocher,Weekly,679,Online,Holi,Relaxed,3
CUST5648,33,Male,North India,Ferrero Rocher,Weekly,1901,Retail Store,Birthday,Excited,5
CUST5649,24,Male,South India,cadbury dairy milk,Weekly,421,Local Shop,Diwali,Excited,4
CUST5650,33,Other,South India,Cadbury Dairy Milk,Occasionally,358,Local Shop,Birthday,,2
CUST5651,35,Female,west india, Nestle KitKat ,Weekly,1432,Supermarket,No Occasion,Excited,4
CUST5652,18,Female,North India,Perk,Monthly,1866,Local Shop,Diwali,Bored,4
CUST5653,26,Other,North India, Nestle KitKat ,Monthly,151,Retail Store,Diwali,Relaxed,1
CUST5654,44,Female,north india, Cadbury Dairy Milk ,Monthly,1533,Retail Store,Birthday,Relaxed,4
CUST5655,57,Other, North India ,Cadbury Dairy Milk,Occasionally,181,Supermarket,New Year,Relaxed,2
CUST5656,25,Male,North India,Nestle KitKat,Occasionally,1933,Online,New Year,Relaxed,5
CUST5657,5,Male,North India,Ferrero Rocher,Monthly,1797,Retail Store,Birthday,Sad,5
CUST5658,23,Male,East India,Cadbury Dairy Milk,Weekly,251,Local Shop,No Occasion,,2
CUST5659,44,Other,North India,Cadbury Dairy Milk,Weekly,1360,Local Shop,Raksha Bandhan,Relaxed,1
CUST5660,15,Other,east india,Cadbury Dairy Milk,Occasionally,1220,Online,Holi,Happy,2
CUST5661,14,Male,east india,Perk,Weekly,1843,Supermarket,Diwali,Bored,5
CUST5662,42,Other,East India,ferrero rocher,Occasionally,,Retail Store,Raksha Bandhan,Happy,2
CUST5663,14,Female,North India,Nestle KitKat,Monthly,1920,Local Shop,Valentine's Day,Bored,1
CUST5664,51,Male,South India,Cadbury Dairy Milk,Weekly,343,Online,No Occasion,Bored,4
CUST5665,41,Female,West India,Perk,Occasionally,82,Online,Birthday,Relaxed,4
CUST5666,34,Female,South India,Cadbury Dairy Milk,Occasionally,67,Online,,Stressed,5
CUST5667,37,Other,South India,Cadbury Dairy Milk,Monthly,921,Local Shop,Birthday,Happy,1
CUST5668,54,Other, North India ,5 Star,Monthly,721,Online,New Year,,4
CUST5669,58,Male,South India,Ferrero Rocher,Monthly,1188,Online,,Happy,4
CUST5670,31,Other,South India,Perk,Monthly,257,Online,No Occasion,Relaxed,4
CUST5671,28,Other,North India,5 Star,Monthly,210,Retail Store,Diwali,,3
CUST5672,29,Female,North India,munch,Occasionally,,Local Shop,Birthday,Stressed,4
CUST5673,39,Other,West India,amul dark,Weekly,1892,Retail Store,Birthday,Excited,3
CUST5674,55,Male,West India,Cadbury Dairy Milk,Weekly,368,Supermarket,New Year,Relaxed,2
CUST5675,31,Other,East India,Amul Dark,Weekly,511,Online,No Occasion,Happy,5
CUST5676,55,Male,West India,Ferrero Rocher,Monthly,1632,Local Shop,Valentine's Day,Happy,5
CUST5677,54,Female,north india,Cadbury Dairy Milk,Monthly,958,Supermarket,No Occasion,Relaxed,3
CUST5678,42,Female, South India ,Nestle KitKat,Weekly,101,Retail Store,Holi,Happy,1
CUST5679,26,Female,North India,Nestle KitKat,Monthly,1934,Supermarket,Holi,Sad,3
CUST5680,58,Male,North India,Cadbury Dairy Milk,Weekly,101,Retail Store,,Relaxed,4
CUST5681,54,Female,South India,Cadbury Dairy Milk,Monthly,1244,Local Shop,No Occasion,Sad,1
CUST5682,44,Female, West India ,5 Star,Occasionally,667,Retail Store,Holi,Stressed,5
CUST5683,35,Other,South India,Toblerone,Occasionally,659,Supermarket,New Year,Excited,2
CUST5684,48,Male,north india,Cadbury Dairy Milk,Occasionally,1518,Retail Store,Diwali,Stressed,2
CUST5685,22,Female,West India,Cadbury Dairy Milk,Monthly,1794,Retail Store,Birthday,Excited,3
CUST5686,50,Other,north india,Toblerone,Monthly,180,Supermarket,Holi,Happy,3
CUST5687,41,Other,North India,Cadbury Dairy Milk,Occasionally,1807,Supermarket,Birthday,Stressed,3
CUST5688,23,Female,West India,Nestle KitKat,Weekly,1013,Online,Birthday,Happy,3
CUST5689,50,Male,South India,Nestle KitKat,Occasionally,272,Supermarket,Valentine's Day,Relaxed,5
CUST5690,27,Female,East India, Cadbury Dairy Milk ,Monthly,364,Retail Store,Diwali,Bored,4
CUST5691,44,Other,West India,amul dark,Monthly,1712,Local Shop,Birthday,Happy,5
CUST5692,39,Male,North India, Munch ,Occasionally,886,Local Shop,Holi,Happy,2
CUST5693,50,Other,North India,Ferrero Rocher,Monthly,1199,Online,Diwali,Happy,2
CUST5694,13,Female,West India, Munch ,Occasionally,561,Retail Store,No Occasion,Happy,2
CUST5695,53,Male, North India ,Cadbury Dairy Milk,Weekly,179,Supermarket,Birthday,Happy,4
CUST5696,26,Female,East India,5 Star,Monthly,757,Retail Store,Holi,Sad,4
CUST5697,15,Female,West India,Nestle KitKat,Monthly,1117,Supermarket,New Year,Happy,1
CUST5698,42,Female,North India,Nestle KitKat,Occasionally,1457,Supermarket,Diwali,Happy,4
CUST5699,43,Other,east india,Cadbury Dairy Milk,Monthly,1879,Supermarket,,Sad,2
CUST5700,13,Male,North India,Toblerone,Occasionally,237,Online,New Year,Relaxed,4
CUST5701,58,Male,West India,Perk,Monthly,293,Supermarket,Diwali,Happy,4
CUST5702,26,Other,South India,Nestle KitKat,Monthly,972,Retail Store,Birthday,Bored,4
CUST5703,48,Male,East India,Nestle KitKat,Monthly,652,Online,Birthday,Relaxed,3
CUST5704,58,Male,West India,5 Star,Monthly,1967,Online,No Occasion,Sad,4
CUST5705,48,Female,West India,Munch,Monthly,1600,Local Shop,Diwali,Excited,3
CUST5706,55,Female,west india,Amul Dark,Occasionally,984,Online,Birthday,Bored,2
CUST5707,53,Other,South India,Nestle KitKat,Weekly,983,Retail Store,Valentine's Day,Happy,1
CUST5708,55,Male,North India,Cadbury Dairy Milk,Weekly,1767,Local Shop,Raksha Bandhan,Happy,5
CUST5709,27,Other,South India,Cadbury Dairy Milk,Monthly,368,Supermarket,Diwali,Excited,1
CUST5710,50,Other,West India,Cadbury Dairy Milk,Occasionally,1003,Local Shop,Valentine's Day,Sad,5
CUST5711,37,Other,East India,Nestle KitKat,Monthly,1647,Online,Birthday,Happy,2
CUST5712,56,Other, North India ,Nestle KitKat,Occasionally,1663,Supermarket,Birthday,Stressed,3
CUST5713,57,Female,South India, Ferrero Rocher ,Weekly,323,Supermarket,New Year,Sad,4
CUST5714,26,Other,East India,Munch,Monthly,812,Retail Store,Birthday,Excited,3
CUST5715,36,Male,West India,Toblerone,Occasionally,,Online,Raksha Bandhan,Sad,5
CUST5716,55,Female,East India,Ferrero Rocher,Occasionally,120,Retail Store,Birthday,Excited,4
CUST5717,14,Female,East India,Cadbury Dairy Milk,Monthly,73,Online,Diwali,Happy,5
CUST5718,46,Other,West India,Cadbury Dairy Milk,Monthly,1367,Online,No Occasion,Stressed,5
CUST5719,35,Female,South India,Toblerone,Occasionally,183,Supermarket,Diwali,Happy,4
CUST5720,20,Female,West India,nestle kitkat,Occasionally,1477,Supermarket,Raksha Bandhan,Bored,1
CUST5721,17,Female, East India ,nestle kitkat,Monthly,807,Local Shop,Birthday,Excited,1
CUST5722,41,Female,West India,Cadbury Dairy Milk,Monthly,987,Online,No Occasion,Excited,5
CUST5723,55,Female,north india,Cadbury Dairy Milk,Weekly,1557,Online,,Happy,2
CUST5724,45,Female,North India,cadbury dairy milk,Monthly,251,Supermarket,Birthday,Sad,3
CUST5725,32,Male,East India,Nestle KitKat,Monthly,1607,Online,No Occasion,Excited,1
CUST5726,28,Female,West India,Amul Dark,Weekly,210,Online,New Year,Excited,4
CUST5727,49,Female,East India,Nestle KitKat,Occasionally,1800,Online,New Year,Excited,5
CUST5728,60,Other,West India,Nestle KitKat,Monthly,1119,Retail Store,No Occasion,Stressed,3
CUST5729,49,Female,North India,Cadbury Dairy Milk,Monthly,547,Local Shop,Birthday,Excited,3
CUST5730,54,Female,North India, Cadbury Dairy Milk ,Weekly,1511,Local Shop,Diwali,Relaxed,5
CUST5731,53,Other,East India,nestle kitkat,Weekly,154,Online,Diwali,Relaxed,3
CUST5732,36,Male,North India,Cadbury Dairy Milk,Weekly,1755,Online,,Bored,2
CUST5733,41,Male,East India,Nestle KitKat,Monthly,996,Supermarket,Raksha Bandhan,Happy,5
CUST5734,47,Female,south india, 5 Star ,Weekly,1158,Local Shop,Birthday,Excited,3
CUST5735,21,Male,East India,Nestle KitKat,Monthly,1897,Local Shop,Birthday,Stressed,3
CUST5736,34,Male,West India,cadbury dairy milk,Occasionally,1150,Supermarket,New Year,Relaxed,1
CUST5737,32,Male,West India,Munch,Weekly,1627,Local Shop,Diwali,Stressed,3
CUST5738,52,Male,West India, Amul Dark ,Occasionally,574,Retail Store,Holi,Relaxed,3
CUST5739,16,Female, East India ,Munch,Weekly,871,Supermarket,No Occasion,Excited,1
CUST5740,55,Female,South India,nestle kitkat,Occasionally,957,Online,Valentine's Day,Happy,5
CUST5741,48,Other,East India,Cadbury Dairy Milk,Monthly,1033,Retail Store,,Excited,1
CUST5742,24,Female,East India,Nestle KitKat,Weekly,340,Local Shop,New Year,Relaxed,4
CUST5743,35,Female,South India,5 Star,Occasionally,388,Online,Raksha Bandhan,Bored,4
CUST5744,51,Male,North India,Cadbury Dairy Milk,Weekly,1594,Local Shop,Birthday,Relaxed,2
CUST5745,20,Male,North India,cadbury dairy milk,Monthly,62,Local Shop,New Year,Happy,3
CUST5746,22,Female,North India, Perk ,Monthly,583,Online,No Occasion,Bored,4
CUST5747,35,Female,North India,Perk,Weekly,601,Online,Valentine's Day,Bored,5
CUST5748,41,Male,North India,Munch,Monthly,1446,Retail Store,Birthday,Happy,5
CUST5749,57,Female,South India,Munch,Weekly,1549,Local Shop,Raksha Bandhan,Bored,4
CUST5750,44,Female,South India,Perk,Occasionally,176,Supermarket,Valentine's Day,Relaxed,1
CUST5751,26,Male, East India , Nestle KitKat ,Monthly,1754,Supermarket,Diwali,Bored,2
CUST5752,28,Male,North India,Ferrero Rocher,Weekly,,Supermarket,Raksha Bandhan,Stressed,1
CUST5753,51,Other,West India,Nestle KitKat,Weekly,1807,Local Shop,Valentine's Day,Happy,2
CUST5754,60,Female,South India,Nestle KitKat,Weekly,1296,Local Shop,Birthday,Excited,4
CUST5755,29,Male,South India, Nestle KitKat ,Weekly,1062,Online,New Year,,1
